Datetime,CO(GT),NMHC(GT),C6H6(GT),NOx(GT),NO2(GT),PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),T,RH,AH
2004-04-09 16:00:00,3.6,357.0,7.8,214.0,139.0,1143.0,891.0,901.6,1518.3,1100.6,12.6,61.8,0.9
2004-04-09 17:00:00,2.5,194.0,7.9,141.0,117.0,1147.7,894.7,896.5,1524.2,1107.8,12.5,62.6,0.9
2004-04-09 18:00:00,2.8,278.0,8.0,166.0,127.0,1152.4,898.4,891.4,1530.2,1115.0,12.4,63.5,0.9
2004-04-09 19:00:00,3.4,303.0,8.1,197.0,137.0,1157.1,902.1,886.3,1536.2,1122.2,12.3,64.4,0.9
2004-04-09 20:00:00,3.0,234.0,8.1,191.0,127.0,1161.8,905.8,881.2,1542.1,1129.4,12.3,65.3,0.9
2004-04-09 21:00:00,2.1,128.0,8.2,159.0,107.0,1166.6,909.6,876.2,1548.1,1136.6,12.2,66.1,0.9
2004-04-09 22:00:00,2.4,160.0,8.3,175.0,102.0,1171.3,913.3,871.1,1554.0,1143.8,12.1,67.0,0.9
2004-04-09 23:00:00,2.3,169.0,8.4,157.0,95.0,1176.0,917.0,866.0,1560.0,1151.0,12.0,67.9,1.0
2004-04-10 00:00:00,1.3,77.0,5.4,83.0,79.0,1047.0,783.0,1014.0,1449.0,975.0,12.0,66.9,0.9
2004-04-10 01:00:00,1.7,98.0,6.9,118.0,78.0,1116.0,854.0,929.0,1533.0,1034.0,11.5,70.1,1.0
2004-04-10 02:00:00,1.7,102.0,6.4,101.0,75.0,1074.0,832.0,951.0,1507.0,980.0,11.4,69.8,0.9
2004-04-10 03:00:00,1.0,65.0,3.6,73.5,63.5,922.0,687.0,1142.0,1390.0,825.0,11.1,69.3,0.9
2004-04-10 04:00:00,0.8,69.0,3.3,46.0,52.0,898.0,669.0,1163.0,1386.0,807.0,10.8,70.3,0.9
2004-04-10 05:00:00,1.0,89.0,4.0,81.0,55.0,970.0,708.0,1121.0,1435.0,842.0,10.2,73.4,0.9
2004-04-10 06:00:00,1.4,134.0,6.0,112.0,65.0,1073.0,812.0,988.0,1500.0,950.0,10.8,70.5,0.9
2004-04-10 07:00:00,1.7,157.0,8.2,150.0,72.0,1081.0,906.0,895.0,1591.0,1024.0,11.0,71.0,0.9
2004-04-10 08:00:00,2.0,167.0,9.9,138.0,76.0,1159.0,976.0,837.0,1663.0,1098.0,12.4,64.0,0.9
2004-04-10 09:00:00,2.0,157.0,8.8,124.0,84.0,1112.0,931.0,869.0,1588.0,1011.0,15.0,53.1,0.9
2004-04-10 10:00:00,1.9,172.0,8.4,124.0,90.0,1112.0,917.0,897.0,1542.0,931.0,16.6,44.4,0.8
2004-04-10 11:00:00,2.1,114.0,7.5,115.0,89.0,1063.0,877.0,971.0,1481.0,811.0,18.0,38.4,0.8
2004-04-10 12:00:00,1.8,166.0,7.8,101.0,87.0,1032.0,892.0,973.0,1457.0,756.0,20.6,30.0,0.7
2004-04-10 13:00:00,1.5,94.0,6.4,90.0,88.0,936.0,829.0,1054.0,1336.0,607.0,19.9,26.7,0.6
2004-04-10 14:00:00,1.3,108.0,5.1,90.0,81.0,883.0,766.0,1152.0,1238.0,498.0,19.8,23.1,0.5
2004-04-10 15:00:00,1.4,98.0,6.9,89.0,89.0,942.0,852.0,1055.0,1318.0,540.0,21.4,22.7,0.6
2004-04-10 16:00:00,1.5,132.0,6.8,92.0,91.0,943.0,850.0,1084.0,1296.0,544.0,22.1,21.3,0.6
2004-04-10 17:00:00,1.7,144.0,7.4,103.0,104.0,1007.0,875.0,1027.0,1357.0,620.0,21.1,24.5,0.6
2004-04-10 18:00:00,2.0,165.0,8.7,122.0,111.0,1037.0,927.0,949.0,1426.0,740.0,18.3,31.6,0.7
2004-04-10 19:00:00,2.5,210.0,11.2,159.0,129.0,1127.0,1022.0,871.0,1534.0,921.0,16.1,35.0,0.6
2004-04-10 20:00:00,2.4,277.0,10.5,172.0,133.0,1123.0,996.0,861.0,1551.0,1033.0,14.8,41.5,0.7
2004-04-10 21:00:00,2.0,168.0,8.2,125.0,115.0,1110.0,909.0,916.0,1487.0,984.0,13.2,50.3,0.8
2004-04-10 22:00:00,2.9,248.0,11.6,187.0,125.0,1247.0,1037.0,812.0,1618.0,1193.0,12.3,55.5,0.8
2004-04-10 23:00:00,2.5,235.0,9.7,174.0,117.0,1220.0,967.0,844.0,1545.0,1219.0,11.8,56.6,0.8
2004-04-11 00:00:00,1.4,84.0,5.1,75.0,84.0,1028.0,770.0,1047.0,1326.0,913.0,11.2,56.2,0.7
2004-04-11 01:00:00,1.2,75.0,4.0,48.0,63.0,978.0,711.0,1144.0,1304.0,750.0,11.0,56.6,0.7
2004-04-11 02:00:00,1.0,62.0,3.7,61.0,68.0,949.0,694.0,1160.0,1310.0,772.0,9.3,64.3,0.8
2004-04-11 03:00:00,1.0,66.0,4.0,49.5,60.0,910.0,709.0,1162.0,1329.0,712.0,8.8,66.0,0.8
2004-04-11 04:00:00,0.8,49.0,3.0,38.0,52.0,863.0,651.0,1224.0,1286.0,712.0,7.8,70.4,0.7
2004-04-11 05:00:00,0.7,38.0,2.9,38.0,49.0,836.0,643.0,1244.0,1306.0,727.0,7.7,70.7,0.7
2004-04-11 06:00:00,0.8,44.0,2.9,41.0,49.0,856.0,644.0,1259.0,1301.0,746.0,7.4,71.0,0.7
2004-04-11 07:00:00,0.9,60.0,3.0,51.0,52.0,888.0,651.0,1240.0,1298.0,733.0,8.2,66.6,0.7
2004-04-11 08:00:00,1.1,88.0,3.7,61.0,58.0,912.0,694.0,1196.0,1343.0,727.0,8.7,64.3,0.7
2004-04-11 09:00:00,1.0,70.0,3.9,47.0,51.0,938.0,706.0,1177.0,1320.0,642.0,13.0,47.9,0.7
2004-04-11 10:00:00,1.6,94.0,6.2,87.0,77.0,1053.0,823.0,1040.0,1386.0,810.0,17.4,35.4,0.7
2004-04-11 11:00:00,1.8,126.0,7.3,107.0,90.0,1087.0,870.0,1014.0,1412.0,851.0,20.2,29.2,0.7
2004-04-11 12:00:00,2.6,181.0,9.2,161.0,118.0,1153.0,945.0,969.0,1425.0,911.0,22.7,22.9,0.6
2004-04-11 13:00:00,1.1,66.0,4.0,61.0,70.0,894.0,710.0,1209.0,1200.0,611.0,22.3,22.4,0.6
2004-04-11 14:00:00,0.6,54.0,2.3,26.0,35.0,797.0,606.0,1436.8,1076.0,368.0,22.2,18.9,0.5
2004-04-11 15:00:00,0.9,48.0,3.1,42.0,46.0,854.0,658.0,1409.0,1108.0,369.0,22.0,19.0,0.5
2004-04-11 16:00:00,1.0,66.0,3.2,55.0,58.0,892.0,665.0,1348.0,1150.0,394.0,21.0,23.6,0.6
2004-04-11 17:00:00,1.2,65.0,3.3,65.0,61.0,935.0,672.0,1299.0,1183.0,415.0,19.6,27.4,0.6
2004-04-11 18:00:00,1.4,68.0,4.0,75.0,80.0,989.0,709.0,1225.0,1233.0,469.0,17.9,30.8,0.6
2004-04-11 19:00:00,2.0,118.0,5.7,93.0,93.0,1063.0,797.0,1079.0,1285.0,607.0,16.4,35.3,0.7
2004-04-11 20:00:00,1.1,65.0,3.4,63.0,78.0,922.0,674.0,1220.0,1205.0,498.0,15.6,37.5,0.7
2004-04-11 21:00:00,1.1,63.0,3.5,60.0,76.0,925.0,680.0,1223.0,1217.0,481.0,15.5,36.7,0.6
2004-04-11 22:00:00,1.1,61.0,2.9,63.0,74.0,924.0,648.0,1272.0,1186.0,465.0,14.5,39.0,0.6
2004-04-11 23:00:00,1.1,63.0,3.1,66.0,81.0,914.0,661.0,1256.0,1187.0,478.0,14.2,38.2,0.6
2004-04-12 00:00:00,0.7,31.0,1.6,41.0,58.0,840.0,556.0,1436.8,1094.0,366.0,13.7,38.3,0.6
2004-04-12 01:00:00,0.6,29.0,1.1,42.0,59.0,799.0,514.0,1436.8,1036.0,332.0,14.1,34.0,0.5
2004-04-12 02:00:00,0.7,34.0,2.0,36.0,54.0,856.0,581.0,1436.8,1111.0,346.0,14.6,34.0,0.6
2004-04-12 03:00:00,0.6,34.0,1.7,26.0,39.5,830.0,560.0,1436.8,1066.0,350.0,14.4,32.8,0.5
2004-04-12 04:00:00,0.3,9.0,0.7,16.0,25.0,753.0,462.0,1436.8,955.0,274.0,13.9,30.9,0.5
2004-04-12 05:00:00,0.3,14.0,0.5,16.0,26.0,785.0,448.0,1436.8,1003.0,263.0,13.5,37.9,0.6
2004-04-12 06:00:00,0.4,23.0,0.7,33.0,49.0,835.0,472.0,1436.8,1117.0,314.0,13.9,43.6,0.7
2004-04-12 07:00:00,0.5,36.0,0.9,39.0,53.0,865.0,494.0,1436.8,1185.0,367.0,13.5,50.1,0.8
2004-04-12 08:00:00,0.6,39.0,1.5,45.0,57.0,922.0,541.0,1436.8,1246.0,432.0,13.3,53.6,0.8
2004-04-12 09:00:00,0.8,38.0,2.2,63.0,73.0,975.0,598.0,1268.0,1293.0,536.0,13.4,56.0,0.9
2004-04-12 10:00:00,1.0,55.0,2.9,71.0,78.0,1040.0,646.0,1210.0,1325.0,555.0,13.0,59.6,0.9
2004-04-12 11:00:00,1.3,75.0,3.9,104.0,93.0,1115.0,707.0,1105.0,1384.0,677.0,12.7,62.7,0.9
2004-04-12 12:00:00,1.1,64.0,2.8,85.0,71.0,1004.0,641.0,1201.0,1305.0,557.0,12.1,60.5,0.9
2004-04-12 13:00:00,0.6,39.0,1.4,53.0,56.0,895.0,536.0,1415.0,1229.0,421.0,11.2,64.4,0.9
2004-04-12 14:00:00,0.7,42.0,1.7,58.0,60.0,917.0,563.0,1415.0,1257.0,423.0,10.7,67.6,0.9
2004-04-12 15:00:00,1.2,78.0,3.6,89.0,77.0,1025.0,689.0,1189.0,1325.0,519.0,11.4,61.2,0.8
2004-04-12 16:00:00,1.4,69.0,3.1,96.0,82.0,1035.0,660.0,1222.0,1301.0,533.0,9.9,70.5,0.9
2004-04-12 17:00:00,1.2,67.0,3.5,88.0,77.0,1025.0,682.0,1197.0,1313.0,537.0,10.3,65.2,0.8
2004-04-12 18:00:00,1.3,83.0,3.9,100.0,91.0,1040.0,705.0,1149.0,1324.0,612.0,11.0,58.9,0.8
2004-04-12 19:00:00,1.8,79.0,5.2,127.0,93.0,1070.0,776.0,1065.0,1369.0,697.0,10.6,59.5,0.8
2004-04-12 20:00:00,1.2,68.0,3.7,88.0,82.0,964.0,692.0,1176.0,1292.0,573.0,10.6,57.7,0.7
2004-04-12 21:00:00,0.8,56.0,2.7,66.0,74.0,904.0,635.0,1269.0,1233.0,489.0,10.6,56.1,0.7
2004-04-12 22:00:00,0.8,49.0,2.6,61.0,68.0,913.0,626.0,1271.0,1234.0,474.0,10.3,58.0,0.7
2004-04-12 23:00:00,0.8,56.0,2.4,54.0,65.0,914.0,610.0,1322.0,1230.0,455.0,10.4,58.4,0.7
2004-04-13 00:00:00,0.7,48.0,2.0,46.0,58.0,893.0,587.0,1368.0,1219.0,433.0,10.7,58.2,0.7
2004-04-13 01:00:00,0.5,27.0,1.3,25.0,36.0,844.0,532.0,1436.8,1176.0,376.0,10.5,59.9,0.8
2004-04-13 02:00:00,0.3,29.0,1.2,18.0,29.0,837.0,518.0,1436.8,1182.0,360.0,10.5,60.8,0.8
2004-04-13 03:00:00,0.4,32.0,1.3,19.5,28.5,868.0,530.0,1436.8,1215.0,384.0,10.6,63.1,0.8
2004-04-13 04:00:00,0.3,47.0,0.9,21.0,28.0,825.0,489.0,1436.8,1171.0,363.0,11.1,60.1,0.8
2004-04-13 05:00:00,0.7,66.0,3.1,76.0,68.0,956.0,656.0,1251.0,1356.0,525.0,10.1,68.4,0.8
2004-04-13 06:00:00,1.6,163.0,6.9,149.0,99.0,1124.0,853.0,960.0,1531.0,873.0,10.0,68.7,0.8
2004-04-13 07:00:00,3.9,524.0,19.1,328.0,130.0,1496.0,1272.0,667.0,2011.0,1399.0,11.0,64.2,0.8
2004-04-13 08:00:00,4.5,642.0,22.1,282.0,128.0,1452.0,1354.0,620.0,2057.0,1501.0,12.0,58.1,0.8
2004-04-13 09:00:00,2.7,324.0,11.8,206.0,120.0,1172.0,1042.0,797.0,1641.0,1186.0,12.8,52.0,0.8
2004-04-13 10:00:00,1.6,144.0,7.3,133.0,93.0,1020.0,871.0,956.0,1426.0,911.0,12.6,50.8,0.7
2004-04-13 11:00:00,1.6,135.0,8.0,137.0,96.0,1044.0,900.0,934.0,1471.0,919.0,13.8,47.4,0.7
2004-04-13 12:00:00,1.6,140.0,7.2,116.0,84.0,1020.0,866.0,972.0,1429.0,791.0,15.1,42.7,0.7
2004-04-13 13:00:00,1.5,141.0,7.7,112.0,87.0,1009.0,885.0,994.0,1439.0,751.0,16.3,38.1,0.7
2004-04-13 14:00:00,1.8,181.0,9.7,128.0,87.0,1073.0,966.0,935.0,1537.0,805.0,16.6,36.7,0.7
2004-04-13 15:00:00,2.1,227.0,9.8,145.0,103.0,1098.0,971.0,877.0,1527.0,966.0,15.8,40.5,0.7
2004-04-13 16:00:00,1.7,149.0,7.7,110.0,88.0,1061.0,887.0,920.0,1462.0,869.0,16.3,41.8,0.8
2004-04-13 17:00:00,3.0,425.0,15.3,184.0,118.0,1289.0,1158.0,755.0,1791.0,1196.0,16.1,42.8,0.8
2004-04-13 18:00:00,4.6,642.0,21.5,243.0,134.0,1442.0,1337.0,630.0,2004.0,1523.0,15.3,46.8,0.8
2004-04-13 19:00:00,5.0,642.0,21.7,259.0,144.0,1479.0,1343.0,631.0,1995.0,1579.0,14.7,47.0,0.8
2004-04-13 20:00:00,3.5,446.0,14.6,205.0,129.0,1266.0,1138.0,726.0,1747.0,1370.0,14.1,49.6,0.8
2004-04-13 21:00:00,2.1,205.0,9.3,144.0,108.0,1149.0,952.0,845.0,1577.0,1204.0,13.5,54.1,0.8
2004-04-13 22:00:00,2.1,194.0,9.4,152.0,104.0,1168.0,954.0,843.0,1586.0,1201.0,12.3,59.2,0.8
2004-04-13 23:00:00,1.5,115.0,6.8,108.0,90.0,1079.0,847.0,925.0,1463.0,1122.0,11.6,62.2,0.9
2004-04-14 00:00:00,1.1,74.0,4.9,64.0,74.0,1047.0,760.0,1032.0,1379.0,1003.0,11.5,61.4,0.8
2004-04-14 01:00:00,0.9,85.0,3.9,73.0,73.0,936.0,705.0,1086.0,1364.0,918.0,10.9,64.6,0.8
2004-04-14 02:00:00,0.7,66.0,2.7,47.0,60.0,900.0,635.0,1207.0,1307.0,836.0,11.1,63.2,0.8
2004-04-14 03:00:00,0.4,60.0,1.9,46.0,58.5,839.0,576.0,1325.0,1285.0,759.0,10.7,64.4,0.8
2004-04-14 04:00:00,0.6,40.0,1.7,45.0,57.0,840.0,563.0,1349.0,1275.0,755.0,10.7,63.8,0.8
2004-04-14 05:00:00,0.9,47.0,3.3,79.0,62.0,905.0,670.0,1191.0,1346.0,820.0,10.2,65.8,0.8
2004-04-14 06:00:00,1.6,116.0,7.4,113.0,71.0,1079.0,875.0,947.0,1535.0,998.0,10.3,65.6,0.8
2004-04-14 07:00:00,3.9,478.0,18.2,263.0,94.0,1417.0,1246.0,669.0,1921.0,1403.0,10.8,64.0,0.8
2004-04-14 08:00:00,5.0,642.0,27.7,275.0,99.0,1529.0,1497.0,569.0,2278.0,1641.0,13.3,55.6,0.8
2004-04-14 09:00:00,4.3,642.0,18.3,263.0,119.0,1397.0,1248.0,659.0,1906.0,1534.0,15.8,46.8,0.8
2004-04-14 10:00:00,2.7,312.0,12.3,183.0,103.0,1214.0,1061.0,780.0,1662.0,1257.0,19.5,34.4,0.8
2004-04-14 11:00:00,2.1,195.0,8.9,147.0,95.0,1109.0,935.0,882.0,1518.0,1026.0,21.1,30.2,0.7
2004-04-14 12:00:00,2.1,238.0,10.4,132.0,95.0,1122.0,993.0,859.0,1571.0,993.0,18.4,34.2,0.7
2004-04-14 13:00:00,2.2,252.2,9.7,140.4,95.9,1094.0,966.0,877.0,1519.0,919.0,21.0,30.6,0.8
2004-04-14 14:00:00,2.3,266.4,12.8,148.9,96.8,1164.0,1076.0,788.0,1653.0,1032.0,21.4,28.7,0.7
2004-04-14 15:00:00,2.4,280.6,12.9,157.3,97.7,1188.0,1082.0,790.0,1653.0,1077.0,21.3,27.3,0.7
2004-04-14 16:00:00,2.4,294.8,8.9,165.7,98.6,1098.0,934.0,895.0,1497.0,883.0,20.4,30.4,0.7
2004-04-14 17:00:00,2.5,309.0,11.0,174.1,99.5,1180.0,1014.0,826.0,1595.0,1036.0,18.7,34.8,0.7
2004-04-14 18:00:00,2.6,323.1,12.6,182.6,100.4,1195.0,1072.0,799.0,1609.0,1144.0,18.6,34.7,0.7
2004-04-14 19:00:00,2.7,337.3,13.3,191.0,101.3,1234.0,1095.0,789.0,1638.0,1212.0,17.9,35.8,0.7
2004-04-14 20:00:00,2.8,351.5,18.1,199.4,102.2,1425.0,1242.0,675.0,1858.0,1486.0,16.5,42.1,0.8
2004-04-14 21:00:00,2.9,365.7,13.0,207.9,103.1,1320.0,1085.0,730.0,1689.0,1440.0,14.8,49.7,0.8
2004-04-14 22:00:00,3.0,379.9,7.8,216.3,104.0,1158.0,892.0,870.0,1494.0,1242.0,13.4,54.3,0.8
2004-04-14 23:00:00,3.0,394.1,5.8,224.7,105.0,1060.0,805.0,964.0,1418.0,1089.0,13.4,54.2,0.8
2004-04-15 00:00:00,3.1,408.3,4.7,233.1,105.9,1036.0,746.0,1034.0,1364.0,993.0,12.3,57.6,0.8
2004-04-15 01:00:00,3.2,422.5,3.1,241.6,106.8,943.0,660.0,1163.0,1297.0,862.0,11.6,58.8,0.8
2004-04-15 02:00:00,3.3,436.7,2.1,250.0,107.7,899.0,591.0,1243.0,1259.0,815.0,10.7,62.3,0.8
2004-04-15 03:00:00,3.4,450.9,1.7,258.4,108.6,889.0,559.0,1331.0,1241.0,714.0,10.2,63.2,0.8
2004-04-15 04:00:00,3.5,465.0,1.3,266.9,109.5,847.0,527.0,1416.0,1216.0,682.0,10.5,61.3,0.8
2004-04-15 05:00:00,3.6,479.2,2.6,275.3,110.4,918.0,625.0,1255.0,1298.0,744.0,9.3,65.8,0.8
2004-04-15 06:00:00,3.6,493.4,7.9,283.7,111.3,1105.0,897.0,906.0,1510.0,1050.0,9.1,67.4,0.8
2004-04-15 07:00:00,3.7,507.6,21.4,292.1,112.2,1491.0,1335.0,625.0,2001.0,1522.0,10.2,62.9,0.8
2004-04-15 08:00:00,3.8,521.8,22.1,300.6,113.1,1508.0,1355.0,609.0,2034.0,1623.0,11.6,58.7,0.8
2004-04-15 09:00:00,3.9,536.0,19.1,309.0,114.0,1489.0,1270.0,633.0,1889.0,1638.0,13.5,53.4,0.8
2004-04-15 10:00:00,3.8,481.0,17.3,327.0,127.0,1451.0,1219.0,661.0,1804.0,1633.0,15.0,49.3,0.8
2004-04-15 11:00:00,3.8,460.0,17.5,299.0,135.0,1454.0,1225.0,661.0,1809.0,1654.0,17.1,42.1,0.8
2004-04-15 12:00:00,3.9,597.0,17.0,257.0,135.0,1392.0,1210.0,689.0,1792.0,1559.0,18.4,36.9,0.8
2004-04-15 13:00:00,3.5,465.0,17.0,195.0,120.0,1351.0,1210.0,709.0,1783.0,1374.0,19.3,35.4,0.8
2004-04-15 14:00:00,4.0,542.0,19.5,231.0,129.0,1418.0,1282.0,681.0,1890.0,1418.0,19.2,35.7,0.8
2004-04-15 15:00:00,3.0,437.0,14.8,170.0,114.0,1303.0,1143.0,748.0,1734.0,1228.0,21.5,30.4,0.8
2004-04-15 16:00:00,3.1,383.0,14.0,192.0,129.0,1292.0,1116.0,746.0,1676.0,1293.0,19.6,34.6,0.8
2004-04-15 17:00:00,5.2,642.0,24.4,251.0,149.0,1560.0,1413.0,594.0,2046.0,1642.0,19.6,35.5,0.8
2004-04-15 18:00:00,5.6,642.0,28.1,289.0,149.0,1672.0,1507.0,533.0,2271.0,1895.0,18.3,44.1,0.9
2004-04-15 19:00:00,5.6,642.0,28.4,351.0,158.0,1672.0,1637.0,482.0,2344.5,2086.0,17.4,47.8,0.9
2004-04-15 20:00:00,5.6,642.0,24.2,319.0,148.0,1672.0,1409.0,553.0,2119.0,1898.0,16.8,49.8,0.9
2004-04-15 21:00:00,4.6,642.0,19.8,264.0,134.0,1607.0,1290.0,587.0,1960.0,1758.0,16.2,53.2,1.0
2004-04-15 22:00:00,2.5,203.0,9.3,144.0,111.0,1277.0,952.0,802.0,1607.0,1284.0,14.9,59.1,1.0
2004-04-15 23:00:00,2.2,136.0,7.3,119.0,106.0,1207.0,868.0,877.0,1532.0,1075.0,13.9,64.0,1.0
2004-04-16 00:00:00,2.0,114.0,7.1,120.0,108.0,1209.0,863.0,882.0,1547.0,1084.0,13.7,66.8,1.0
2004-04-16 01:00:00,1.9,110.0,6.7,96.0,93.0,1189.0,844.0,887.0,1566.0,1049.0,13.4,69.6,1.1
2004-04-16 02:00:00,1.6,127.0,6.0,77.0,83.0,1132.0,810.0,899.0,1532.0,1021.0,12.8,71.9,1.1
2004-04-16 03:00:00,1.0,68.0,2.7,70.0,76.0,974.0,635.0,1159.0,1387.0,778.0,12.9,68.5,1.0
2004-04-16 04:00:00,1.0,70.0,3.6,63.0,69.0,1033.0,686.0,1030.0,1420.0,948.0,11.9,74.8,1.0
2004-04-16 05:00:00,1.2,93.0,5.4,97.0,77.0,1075.0,782.0,941.0,1505.0,988.0,11.6,76.4,1.0
2004-04-16 06:00:00,2.0,179.0,10.0,180.0,87.0,1242.0,978.0,778.0,1686.0,1184.0,11.7,75.3,1.0
2004-04-16 07:00:00,4.5,523.0,23.2,352.0,109.0,1657.0,1384.0,579.0,2176.0,1600.0,12.8,71.0,1.0
2004-04-16 08:00:00,4.1,546.0,18.7,279.0,116.0,1406.0,1258.0,636.0,1890.0,1495.0,13.8,61.1,1.0
2004-04-16 09:00:00,2.6,251.0,9.9,186.0,105.0,1150.0,973.0,827.0,1590.0,1188.0,15.3,51.4,0.9
2004-04-16 10:00:00,2.3,222.0,10.2,169.0,106.0,1184.0,983.0,823.0,1604.0,1166.0,16.6,48.7,0.9
2004-04-16 11:00:00,2.6,212.0,11.0,172.0,108.0,1223.0,1014.0,781.0,1666.0,1219.0,17.6,46.7,0.9
2004-04-16 12:00:00,2.4,263.0,10.5,127.0,100.0,1196.0,997.0,802.0,1644.0,1128.0,19.2,42.7,0.9
2004-04-16 13:00:00,4.3,535.0,18.9,230.0,149.0,1559.0,1267.0,653.0,2047.0,1373.0,15.7,62.5,1.1
2004-04-16 14:00:00,4.6,609.0,18.9,280.0,148.0,1544.0,1266.0,613.0,2066.0,1415.0,14.5,75.7,1.2
2004-04-16 15:00:00,4.0,449.0,17.5,242.0,126.0,1485.0,1223.0,650.0,1980.0,1302.0,14.4,77.4,1.3
2004-04-16 16:00:00,4.7,536.0,17.7,250.0,140.0,1498.0,1230.0,649.0,1963.0,1308.0,14.6,74.9,1.2
2004-04-16 17:00:00,5.6,642.0,23.0,309.0,142.0,1593.0,1378.0,582.0,2159.0,1449.0,14.6,76.0,1.3
2004-04-16 18:00:00,5.2,575.0,20.4,270.0,141.0,1529.0,1309.0,627.0,2083.0,1385.0,14.0,76.3,1.2
2004-04-16 19:00:00,5.6,642.0,26.8,323.0,149.0,1672.0,1474.0,560.0,2298.0,1492.0,13.9,78.0,1.2
2004-04-16 20:00:00,5.6,642.0,19.9,307.0,140.0,1535.0,1295.0,627.0,2039.0,1380.0,13.8,78.0,1.2
2004-04-16 21:00:00,3.4,299.0,12.5,224.0,117.0,1304.0,1067.0,737.0,1811.0,1167.0,13.5,79.4,1.2
2004-04-16 22:00:00,2.7,159.0,9.6,166.0,103.0,1235.0,963.0,803.0,1680.0,1095.0,13.1,80.1,1.2
2004-04-16 23:00:00,3.1,171.0,10.0,171.0,99.0,1281.0,977.0,794.0,1695.0,1105.0,12.8,81.0,1.2
2004-04-17 00:00:00,2.6,162.0,8.1,169.0,100.0,1167.0,904.0,846.0,1627.0,1051.0,12.7,80.6,1.2
2004-04-17 01:00:00,2.2,111.0,7.1,120.0,88.0,1134.0,863.0,869.0,1599.0,1009.0,12.5,81.8,1.2
2004-04-17 02:00:00,1.9,134.0,6.4,103.0,83.0,1100.0,829.0,887.0,1565.0,972.0,12.7,81.2,1.2
2004-04-17 03:00:00,1.9,133.4,5.1,102.7,82.8,1057.0,768.0,958.0,1527.0,884.0,12.4,82.4,1.2
2004-04-17 04:00:00,1.9,132.8,3.0,102.4,82.7,902.0,652.0,1158.0,1437.0,661.0,12.6,79.9,1.2
2004-04-17 05:00:00,1.9,132.2,4.2,102.1,82.5,982.0,724.0,1055.0,1508.0,774.0,12.8,80.0,1.2
2004-04-17 06:00:00,1.9,131.6,5.1,101.8,82.3,997.0,769.0,1002.0,1524.0,868.0,12.6,79.9,1.2
2004-04-17 07:00:00,1.9,131.0,8.1,101.5,82.2,1141.0,902.0,905.0,1672.0,965.0,12.5,79.6,1.2
2004-04-17 08:00:00,1.8,130.4,8.8,101.2,82.0,1163.0,930.0,849.0,1691.0,985.0,12.8,80.8,1.2
2004-04-17 09:00:00,1.8,129.8,7.2,100.9,81.9,1107.0,864.0,911.0,1604.0,963.0,13.5,78.1,1.2
2004-04-17 10:00:00,1.8,129.2,9.2,100.6,81.7,1228.0,949.0,838.0,1706.0,1069.0,14.6,74.9,1.2
2004-04-17 11:00:00,1.8,128.6,6.0,100.3,81.5,1033.0,810.0,969.0,1526.0,864.0,16.8,61.0,1.2
2004-04-17 12:00:00,1.8,128.0,5.0,100.0,81.4,984.0,763.0,1054.0,1472.0,641.0,18.8,50.1,1.1
2004-04-17 13:00:00,1.8,127.4,7.5,99.7,81.2,1066.0,879.0,939.0,1536.0,740.0,19.3,47.1,1.0
2004-04-17 14:00:00,1.8,126.8,3.9,99.4,81.0,926.0,707.0,1130.0,1429.0,532.0,19.3,46.6,1.0
2004-04-17 15:00:00,1.8,126.2,5.0,99.1,80.9,979.0,764.0,1054.0,1462.0,572.0,19.7,44.4,1.0
2004-04-17 16:00:00,1.8,125.6,5.4,98.8,80.7,993.0,783.0,1033.0,1482.0,630.0,19.3,45.7,1.0
2004-04-17 17:00:00,1.8,125.0,5.0,98.5,80.6,970.0,763.0,1043.0,1462.0,608.0,17.9,49.9,1.0
2004-04-17 18:00:00,1.8,124.4,5.5,98.2,80.4,997.0,788.0,1014.0,1482.0,644.0,16.9,53.2,1.0
2004-04-17 19:00:00,1.7,123.8,7.8,97.9,80.2,1097.0,892.0,909.0,1594.0,833.0,16.1,56.0,1.0
2004-04-17 20:00:00,1.7,123.2,8.2,97.6,80.1,1105.0,908.0,900.0,1566.0,923.0,16.5,52.8,1.0
2004-04-17 21:00:00,1.7,122.6,5.3,97.3,79.9,993.0,777.0,1022.0,1482.0,790.0,16.9,51.1,1.0
2004-04-17 22:00:00,1.7,122.0,7.9,97.0,79.7,1136.0,896.0,919.0,1623.0,961.0,17.0,50.8,1.0
2004-04-17 23:00:00,1.7,121.4,10.7,96.7,79.6,1297.0,1003.0,798.0,1700.0,1177.0,16.9,54.8,1.0
2004-04-18 00:00:00,1.7,120.8,6.9,96.4,79.4,1110.0,855.0,897.0,1568.0,943.0,16.3,57.2,1.0
2004-04-18 01:00:00,1.7,120.2,6.3,96.1,79.2,1027.0,827.0,942.0,1529.0,742.0,16.0,56.2,1.0
2004-04-18 02:00:00,1.7,119.6,5.6,95.8,79.1,1024.0,795.0,982.0,1501.0,705.0,15.6,60.2,1.1
2004-04-18 03:00:00,1.7,119.0,5.4,95.5,78.9,992.0,783.0,988.0,1527.0,663.0,14.6,68.2,1.1
2004-04-18 04:00:00,1.7,118.4,3.2,95.2,78.8,929.0,664.0,1144.0,1449.0,536.0,14.3,69.6,1.1
